,time,prediction,target
0,0.002200155,-1357.772,-1403.6417
1,0.002201775,-322.91644,-1618.4777
2,0.002203375,-1467.135,-1085.3058
3,0.002204949,-1270.1285,-681.65735
4,0.002206508,-844.1917,-1242.7589
5,0.002208068,-1958.7523,-1934.759
6,0.002209623,-2589.8838,-2694.962
7,0.002211204,-3017.1802,-2860.6025
8,0.00221282,-832.1959,-3525.931
9,0.002214458,-2925.096,-3440.5713
10,0.002216076,-2860.378,-2186.7356
11,0.002217673,-566.27716,-1321.4933
12,0.002219273,-1830.1721,-1860.5715
13,0.002220819,-887.92816,-2184.4932
14,0.002222301,-2172.7551,-2231.3994
15,0.002223799,-1703.185,-2124.806
16,0.002225364,-1391.1372,-1593.2745
17,0.002226984,-748.0639,-1709.9073
18,0.002228608,-526.6179,-1539.2589
19,0.002230227,-1667.1815,-1533.5245
20,0.002231839,-1306.3976,-916.8058
21,0.002233395,-1500.0316,-1636.0089
22,0.002234932,-3198.0867,-3407.2432
23,0.002236484,-2881.893,-3117.7275
24,0.002238046,-3307.9465,-3083.626
25,0.002239638,-2757.6196,-2797.6885
26,0.002241233,-665.0474,-1115.2511
27,0.002242733,1259.3969,1232.6863
28,0.002244212,2266.7822,2484.7722
29,0.002245712,2131.0815,2140.4675
30,0.002247214,1427.3607,1921.3661
31,0.002248717,1503.618,1560.991
32,0.00225024,3100.2715,2218.3582
33,0.002251766,1780.3448,2826.1238
34,0.002253252,3505.2856,3298.3503
35,0.002254744,3607.9446,3567.8428
36,0.002256243,748.58344,3729.9907
37,0.002257732,2698.4407,2658.952
38,0.002259221,390.70776,256.327
39,0.002260697,-2074.0178,-2392.7822
40,0.002262179,-3450.337,-3610.4617
41,0.00226369,-3481.8225,-2877.47
42,0.002265247,-2033.7965,-2128.3293
43,0.002266825,171.14851,-1484.712
44,0.002268403,-278.66122,544.6707
45,0.002269936,1886.4185,2692.4128
46,0.002271426,2146.6506,2776.4988
47,0.002272961,718.41846,1819.1082
48,0.002274543,884.7413,663.9832
49,0.00227614,1371.9879,820.2723
50,0.002277727,1926.0126,1487.2098
51,0.002279338,791.1927,1546.405
52,0.002280925,1246.5667,901.85046
53,0.002282449,-178.65288,-191.16519
54,0.002283964,696.3241,-447.8527
55,0.00228548,876.5161,129.577
56,0.002287047,867.31506,5.7410607
57,0.002288673,329.2009,-452.1183
58,0.002290254,540.78973,-185.53236
59,0.002291807,309.11523,159.63168
60,0.002293354,281.20297,462.7723
61,0.002294901,392.78268,476.55353
62,0.002296469,67.96946,-17.938627
63,0.002298026,-225.56932,-360.08707
64,0.002299601,773.6618,797.68634
65,0.002301194,1578.0319,1751.4675
66,0.002302784,455.7748,1882.2255
67,0.002304373,1662.6221,1943.8738
68,0.002305955,2398.4138,2494.452
69,0.002307571,2068.3074,2236.655
70,0.00230921,552.62726,1285.0692
71,0.002310828,1294.0914,830.5848
72,0.002312482,341.8697,926.0848
73,0.002314156,1113.885,1968.2488
74,0.002315807,1657.885,2313.0847
75,0.002317435,-865.5033,-623.54016
76,0.002319028,-3098.217,-3753.3525
77,0.002320617,-4805.329,-5991.3994
78,0.002322185,-7746.5376,-7357.568
79,0.002323741,-6720.3296,-7455.1255
80,0.002325342,-7260.831,-6381.0205
81,0.002326981,-5597.2905,-3957.4072
82,0.002328596,-3783.157,-2665.8057
83,0.002330167,-2353.5898,-1208.0167
84,0.002331731,14.668424,-246.71988
85,0.002333297,356.8424,4.123873
86,0.002334883,256.39026,174.52231
87,0.002336466,348.74927,254.53792
88,0.002338054,401.6065,495.08478
89,0.002339649,196.03859,351.73325
90,0.002341253,281.83633,-142.26675
91,0.002342848,508.44653,500.63165
92,0.002344395,863.99426,705.9207
93,0.002345948,2094.654,1472.0927
94,0.00234752,2199.1985,2071.0847
95,0.002349055,2643.3247,3088.3347
96,0.002350508,728.40564,2689.2332
97,0.002351963,801.6579,1842.5614
98,0.002353468,129.1518,646.40515
99,0.00235502,544.8254,215.60042
100,0.002356561,1531.8064,947.62384
101,0.002358076,1379.1635,768.59265
102,0.002359644,-851.53345,-1102.4855
103,0.002361286,-1330.7086,-1670.8839
104,0.002362912,-2125.0793,-1762.4777
105,0.002364528,-1662.748,-1876.3058
106,0.002366128,-1935.9645,-2077.1572
107,0.002367731,-1891.7561,-1295.0792
108,0.002369329,-390.21057,-264.0714
109,0.002370899,-13.89758,-489.3058
110,0.002372496,-485.45117,-157.4933
111,0.002374084,-271.0492,-291.97766
112,0.002375657,-888.8777,-697.2355
113,0.002377234,-1269.7001,-1580.8058
114,0.002378833,-2514.0674,-2389.5244
115,0.002380382,-1517.5398,-1686.4855
116,0.002381906,-118.94762,65.45981
117,0.002383421,342.1708,641.69415
118,0.002384958,709.71606,838.4051
119,0.002386491,589.0173,888.6082
120,0.002388028,1877.2058,1455.6316
121,0.002389588,976.3235,426.73322
122,0.002391221,179.95145,-237.96205
123,0.002392848,256.5048,318.66293
124,0.002394409,1255.2019,1369.1472
125,0.002395959,1992.1989,1794.7255
126,0.002397517,607.9784,1031.7958
127,0.002399106,1451.8278,579.56134
128,0.002400721,641.1106,643.1629
129,0.002402301,1205.4915,1101.663
130,0.00240386,1613.8945,1437.038
131,0.002405394,1095.3794,966.9598
132,0.002406893,364.69507,278.6395
133,0.002408389,420.90076,-173.92299
134,0.002409948,133.7883,-142.26675
135,0.002411534,53.646862,463.85825
136,0.002413139,-342.64896,244.12386
137,0.002414732,-240.21336,-290.59485
138,0.002416348,-328.99515,-228.10268
139,0.002417946,-486.01553,372.5145
140,0.002419585,-320.82376,-441.27457
141,0.002421225,-3353.4104,-3126.2432
142,0.002422837,-4850.254,-4894.212
143,0.002424421,-4291.525,-4466.5244
144,0.002425958,-1865.1018,-3274.3447
145,0.002427521,2.1912186,-684.96985
146,0.002429128,2903.863,3400.1628
147,0.002430729,4633.6855,5632.421
148,0.00243232,5917.4478,5801.3657
149,0.002433845,5913.1987,5878.3267
150,0.002435364,4949.9565,5140.1396
151,0.002436897,1838.6174,3616.9597
152,0.002438398,1030.5358,2236.569
153,0.002439936,445.04288,977.35046
