,time,prediction,target
0,0.002201603,0.055021457,-0.08491265
1,0.002203141,-0.15475944,-0.12317764
2,0.002204697,0.028510677,-0.16115968
3,0.002206301,0.05076764,-0.21815173
4,0.002207887,-0.10413196,-0.26481345
5,0.002209453,0.0070257727,-0.31853142
6,0.002211022,0.04176917,-0.32398656
7,0.00221263,-0.12106625,-0.3155865
8,0.002214236,-0.010555256,-0.29578295
9,0.002215837,-0.013441095,-0.1480849
10,0.002217412,-0.04527664,0.032404065
11,0.002218998,-0.027096331,0.21978678
12,0.002220604,0.026630221,0.22944067
13,0.002222232,-0.043244265,0.14695486
14,0.002223844,-0.042404514,0.20223027
15,0.002225427,-0.050330706,0.14476638
16,0.00222695,0.018080276,-0.042958673
17,0.002228468,-0.020973913,-0.17059085
18,0.002230034,-0.015082076,-0.10803481
19,0.002231606,-0.015595283,0.031169178
20,0.002233156,-0.118895106,0.050653495
21,0.002234742,0.071640536,0.0014865261
22,0.002236358,0.010145824,0.0836168
23,0.002237961,0.1622436,0.21984947
24,0.002239559,0.048765726,0.22503485
25,0.002241175,0.22208494,0.12892981
26,0.002242764,0.05793927,0.045902852
27,0.002244336,0.03803222,0.03582413
28,0.002245947,-0.049579993,0.04520828
29,0.002247575,-0.17861208,0.0069094687
30,0.002249224,0.060606547,-0.071116894
31,0.002250836,0.069165185,-0.06651061
32,0.002252395,-0.21292196,0.003809466
33,0.002253906,-0.11323768,-0.026530636
34,0.002255378,-0.04319346,-0.08375943
35,0.002256828,-0.059598,-0.102369346
36,0.002258298,0.18041027,-0.09238384
37,0.002259814,0.015138512,-0.06231843
38,0.002261363,0.00055909064,-0.04166439
39,0.002262882,-0.06604609,-0.10025923
40,0.002264405,-0.053984836,-0.16048656
41,0.002265955,0.021880636,-0.2171008
42,0.00226749,0.0687125,-0.12048019
43,0.002269034,0.0040528327,0.065310456
44,0.002270573,-0.019572988,0.051599663
45,0.002272122,0.14437297,-0.005755338
46,0.002273711,-0.058783226,-0.051426347
47,0.002275292,0.02348788,-0.02047994
48,0.002276886,-0.120580226,-0.007893498
