.002200155,47050.156250000
.002201775,47103.589843750
.002203375,47808.414062500
.002204949,48382.046875000
.002206508,48331.968750000
.002208068,48391.347656250
.002209623,48548.621093750
.002211204,48691.480468750
.002212820,48712.210937500
.002214458,48458.128906250
.002216076,48350.113281250
.002217673,48364.992187500
.002219273,48208.648437500
.002220819,48226.191406250
.002222301,47984.765625000
.002223799,47846.652343750
.002225364,47607.019531250
.002226984,47490.687500000
.002228608,47780.429687500
.002230227,48944.300781250
.002231839,48981.421875000
.002233395,48530.339843750
.002234932,47981.078125000
.002236484,47757.070312500
.002238046,47656.656250000
.002239638,47818.027343750
.002241233,48354.214843750
.002242733,48521.156250000
.002244212,48422.160156250
.002245712,48449.140625000
.002247214,48643.898437500
.002248717,48653.320312500
.002250240,48289.324218750
.002251766,47936.535156250
.002253252,47695.152343750
.002254744,48148.980468750
.002256243,48931.039062500
.002257732,49965.031250000
.002259221,49389.339843750
.002260697,48793.312500000
.002262179,47991.031250000
.002263690,47594.523437500
.002265247,48142.722656250
.002266825,49388.527343750
.002268403,50650.085937500
.002269936,50876.261718750
.002271426,50292.687500000
.002272961,48834.585937500
.002274543,47626.746093750
.002276140,46834.378906250
.002277727,47191.738281250
.002279338,47859.695312500
.002280925,47927.644531250
.002282449,48259.214843750
.002283964,48093.285156250
.002285480,48063.074218750
.002287047,48076.746093750
.002288673,48369.441406250
.002290254,48900.109375000
.002291807,48845.011718750
.002293354,48498.027343750
.002294901,48644.226562500
.002296469,48743.199218750
.002298026,48512.925781250
.002299601,47786.386718750
.002301194,47627.566406250
.002302784,47423.558593750
.002304373,47403.359375000
.002305955,47391.703125000
.002307571,47977.656250000
.002309210,48335.679687500
.002310828,48374.929687500
.002312482,48382.574218750
.002314156,48447.109375000
.002315807,48283.933593750
.002317435,48305.191406250
.002319028,48044.968750000
.002320617,47776.617187500
.002322185,47891.867187500
.002323741,47962.355468750
.002325342,48070.964843750
.002326981,48284.757812500
.002328596,48512.714843750
.002330167,48232.105468750
.002331731,47918.621093750
.002333297,47535.164062500
.002334883,47564.992187500
.002336466,47374.402343750
.002338054,47131.902343750
.002339649,47555.503906250
.002341253,48093.203125000
.002342848,48384.492187500
.002344395,47473.394531250
.002345948,46607.949218750
.002347520,46639.269531250
.002349055,47277.992187500
.002350508,47795.949218750
.002351963,48465.089843750
.002353468,48954.386718750
.002355020,49065.593750000
.002356561,49072.546875000
.002358076,48800.546875000
.002359644,48915.371093750
.002361286,48779.250000000
.002362912,47893.960937500
.002364528,47362.167968750
.002366128,47091.753906250
.002367731,47526.179687500
.002369329,47563.382812500
.002370899,47779.257812500
.002372496,48181.855468750
.002374084,48861.992187500
.002375657,49450.480468750
.002377234,49028.089843750
.002378833,47671.562500000
.002380382,47026.187500000
.002381906,47475.187500000
.002383421,48099.414062500
.002384958,48378.796875000
.002386491,48031.445312500
.002388028,48646.656250000
.002389588,49337.132812500
.002391221,49323.105468750
.002392848,48776.664062500
.002394409,48507.617187500
.002395959,48259.300781250
.002397517,48052.917968750
.002399106,48297.414062500
.002400721,47657.257812500
.002402301,47359.617187500
.002403860,47268.871093750
.002405394,47693.902343750
.002406893,48294.664062500
.002408389,48525.792968750
.002409948,48410.093750000
.002411534,47875.792968750
.002413139,46927.902343750
.002414732,47275.570312500
.002416348,47660.433593750
.002417946,48492.859375000
.002419585,48381.898437500
.002421225,48160.851562500
.002422837,48087.289062500
.002424421,48245.500000000
.002425958,48286.976562500
.002427521,48501.910156250
.002429128,48562.785156250
.002430729,48183.890625000
.002432320,48362.554687500
.002433845,47895.781250000
.002435364,47623.453125000
.002436897,48018.972656250
.002438398,48905.101562500
.002439936,49484.597656250
.002441509,49628.906250000
.002443059,48953.007812500
.002444637,47856.582031250
.002446219,47566.792968750
.002447741,47879.539062500
.002449234,48319.476562500
.002450733,48641.417968750
.002452284,48508.839843750
.002453806,48183.941406250
.002455269,47903.187500000
.002456722,47769.273437500
.002458198,47899.433593750
.002459730,48015.324218750
.002461254,47623.398437500
.002462810,47688.535156250
.002464401,48539.394531250
.002466012,48566.355468750
.002467626,48609.269531250
