,time,prediction,target
0,0.002200074,-541.7447,-414.9334
1,0.002201603,-483.9011,-372.40244
2,0.002203141,-246.4291,-624.57806
3,0.002204697,-716.0222,-685.29706
4,0.002206301,-619.8794,-350.97647
5,0.002207887,-248.43613,75.42218
6,0.002209453,230.67569,221.97514
7,0.002211022,156.62627,-236.33902
8,0.00221263,-11.288735,-663.3064
9,0.002214236,-568.84094,-646.49146
10,0.002215837,-78.98556,-512.244
11,0.002217412,-25.92468,-322.45728
12,0.002218998,-285.68552,-268.18546
13,0.002220604,-40.852085,-105.92257
14,0.002222232,-209.60997,-207.99045
15,0.002223844,-282.61765,-293.3774
16,0.002225427,-135.5868,-113.263626
17,0.00222695,83.41096,149.55992
18,0.002228468,-214.0446,401.02048
19,0.002230034,-249.44705,39.098797
20,0.002231606,-1221.1183,-852.7682
21,0.002233156,-1812.7172,-1557.5419
22,0.002234742,-1702.8164,-1753.3331
23,0.002236358,-1510.5393,-1229.6848
24,0.002237961,-326.77457,-422.89606
25,0.002239559,-107.42191,34.239967
26,0.002241175,-24.381042,-291.85803
27,0.002242764,-275.75778,-332.26834
28,0.002244336,-414.26013,-377.7325
29,0.002245947,-186.55319,34.532475
30,0.002247575,315.66415,407.21182
31,0.002249224,386.21295,324.758
32,0.002250836,62.800606,-175.38837
33,0.002252395,-269.2747,-390.6799
34,0.002253906,80.63576,-90.7692
35,0.002255378,204.77324,454.5001
36,0.002256828,815.20294,883.7588
37,0.002258298,302.08557,689.42194
38,0.002259814,346.44382,194.49188
39,0.002261363,124.32691,-124.07817
40,0.002262882,221.38544,58.960674
41,0.002264405,355.4163,127.34177
42,0.002265955,-26.496769,-138.1712
43,0.00226749,-108.19322,-612.0531
44,0.002269034,-860.4585,-1034.0967
45,0.002270573,-247.50851,-984.44403
46,0.002272122,-316.47565,-277.7731
47,0.002273711,-60.237225,112.22902
48,0.002275292,289.0576,216.48662
49,0.002276886,746.1323,729.44226
50,0.002278541,983.66864,919.39557
51,0.002280227,182.9148,731.0388
52,0.002281963,341.06198,243.89268
53,0.002283669,247.89354,89.771164
