,time,spline,prediction,target
0,0.002201293,-1332.9595,-1332.9595,-1332.9595
1,0.00220284,-399.48434,-399.48434,-687.63525
2,0.002204407,398.89426,-24.360428,151.0796
3,0.002205983,1027.8999,332.90866,1027.8999
4,0.002207551,1456.0195,692.6487,1520.1733
5,0.002209135,1663.3232,1495.9471,1693.7242
6,0.002210766,1613.7515,1551.1697,1613.7515
7,0.002212406,1299.855,1240.0856,1488.3491
8,0.002214019,863.5059,1090.9127,1089.7789
9,0.00221557,473.7593,716.8555,473.7593
10,0.002217123,225.3699,374.06384,72.571785
11,0.002218682,104.14931,354.84476,-260.06494
12,0.002220229,65.1382,317.2593,65.1382
13,0.002221776,69.39442,283.9774,357.6421
14,0.002223342,110.83371,340.77527,261.16946
15,0.002224955,193.52882,345.18634,193.52882
16,0.002226585,309.07047,343.7571,-251.9204
17,0.002228137,403.10416,336.28192,111.665535
18,0.002229664,428.75146,153.86407,428.75146
19,0.00223122,355.41013,178.64745,468.12646
20,0.002232821,228.63287,23.302101,279.6851
21,0.00223441,126.97804,-22.33943,126.97804
22,0.002235993,101.436035,-14.704572,141.58351
23,0.002237559,108.51255,151.8899,265.16556
24,0.00223913,82.87648,388.77515,82.87648
25,0.002240735,-25.564188,377.05478,12.099133
26,0.002242346,-190.81334,280.7757,-118.865715
27,0.00224393,-363.42432,122.71271,-363.42432
28,0.002245513,-509.8942,-423.2069,-610.50244
29,0.002247129,-629.8152,-706.7815,-652.01416
30,0.002248769,-726.979,-439.12503,-726.979
31,0.002250386,-785.2452,-210.26045,-945.0884
32,0.002251966,-719.2442,-179.5462,-819.5532
33,0.002253551,-426.8657,-176.272,-426.8657
34,0.002255128,101.8517,3.2443266,495.814
35,0.002256651,514.00366,290.90228,1145.9585
36,0.002258137,443.4351,358.50397,443.4351
37,0.002259616,-289.79028,261.9083,-407.6704
38,0.002261101,-1223.1018,-34.505707,-1060.979
39,0.002262631,-1718.8423,-852.4057,-1718.8423
40,0.002264207,-1260.1449,-1423.6409,-1645.0571
41,0.002265789,-325.88303,-1333.0492,-601.14307
42,0.002267359,311.61084,-907.75256,311.61084
43,0.002268964,130.99583,-164.89775,392.20853
44,0.002270574,-432.56238,-187.59943,-259.11182
45,0.00227218,-664.1548,-407.82916,-664.1548
