,time,prediction,target
0,0.002200155,-588.98773,-524.7795
1,0.002201775,-98.57901,-108.99822
2,0.002203375,747.9519,671.2713
3,0.002204949,1155.648,1140.0917
4,0.002206508,880.4303,691.5682
5,0.002208068,420.5056,538.66974
6,0.002209623,235.70074,228.8963
7,0.002211204,-90.26552,-349.549
8,0.00221282,216.71043,201.50569
9,0.002214458,188.48953,-0.20525844
10,0.002216076,321.27463,128.53302
11,0.002217673,97.686516,-85.09588
12,0.002219273,331.1691,-421.00995
13,0.002220819,-619.49786,-666.51776
14,0.002222301,-369.3682,-455.6193
15,0.002223799,363.31082,162.25177
16,0.002225364,34.709934,613.6541
17,0.002226984,557.06964,576.3768
18,0.002228608,438.12762,504.49396
19,0.002230227,445.94543,451.658
20,0.002231839,323.6481,490.1932
21,0.002233395,256.17712,644.48615
22,0.002234932,92.367874,417.0135
23,0.002236484,401.13235,171.62288
24,0.002238046,278.31476,328.72833
25,0.002239638,248.30904,462.00958
26,0.002241233,477.27417,361.95493
27,0.002242733,147.85461,85.423645
28,0.002244212,-368.8603,-361.75604
29,0.002245712,-147.71829,-359.8146
30,0.002247214,-444.88272,-485.95526
31,0.002248717,-627.7013,-554.3576
32,0.00225024,-588.0965,-725.6974
33,0.002251766,-1019.25104,-942.2834
34,0.002253252,-766.0086,-917.76776
35,0.002254744,-807.0881,-904.27167
36,0.002256243,-313.2111,-425.70914
37,0.002257732,-312.0066,-362.4865
38,0.002259221,41.315773,-16.24432
39,0.002260697,-113.107765,-176.57635
40,0.002262179,-511.44376,-444.7365
41,0.00226369,74.5735,-209.3537
42,0.002265247,-2.8638506,-299.75604
43,0.002266825,-108.987114,-318.83417
44,0.002268403,-170.49127,-112.41229
45,0.002269936,-27.612375,-24.412289
46,0.002271426,489.6657,644.0955
47,0.002272961,61.738384,764.5408
48,0.002274543,52.220753,492.56818
49,0.00227614,95.80809,86.52912
50,0.002277727,-256.03024,-237.25212
51,0.002279338,103.89873,115.49005
52,0.002280925,57.3154,255.3377
53,0.002282449,238.99089,218.41194
54,0.002283964,-72.651825,-115.06073
55,0.00228548,49.833138,-231.25603
56,0.002287047,-88.521355,-251.60759
57,0.002288673,42.606014,3.396304
58,0.002290254,453.9242,314.05646
59,0.002291807,627.5365,598.5682
60,0.002293354,925.5094,681.201
61,0.002294901,981.8678,904.6971
62,0.002296469,1022.6214,1048.6931
63,0.002298026,959.9892,994.9393
64,0.002299601,407.56702,978.97437
65,0.002301194,179.75676,278.18146
66,0.002302784,-274.522,-249.76385
67,0.002304373,-227.96828,-613.4123
68,0.002305955,-425.62003,-709.9943
69,0.002307571,-97.74525,-248.18181
70,0.00230921,112.5396,191.99005
71,0.002310828,123.82304,211.25177
72,0.002312482,-403.5987,-287.00604
73,0.002314156,-16.60957,-496.69742
74,0.002315807,-178.31642,-1.5646335
75,0.002317435,-104.67803,191.15804
76,0.002319028,209.85239,266.06036
77,0.002320617,247.98466,121.84552
78,0.002322185,342.42487,451.72833
79,0.002323741,197.11429,296.5174
80,0.002325342,415.95932,324.7752
81,0.002326981,105.32088,343.17755
82,0.002328596,385.6084,417.23615
83,0.002330167,48.199677,535.93536
84,0.002331731,284.0646,699.17365
85,0.002333297,482.29492,350.3182
86,0.002334883,193.81326,12.294742
