,time,prediction,target
0,0.002200155,-277.2054,-30.747574
1,0.002201775,-133.63475,-196.50539
2,0.002203375,2.5405018,-246.3179
3,0.002204949,305.01825,242.00243
4,0.002206508,1153.0688,898.6509
5,0.002208068,1373.2593,1192.0259
6,0.002209623,273.31552,667.104
7,0.002211204,505.1136,50.119617
8,0.00221282,-539.8697,-202.02103
9,0.002214458,-239.26892,-431.88818
10,0.002216076,-242.51974,-142.42728
11,0.002217673,647.70624,906.0337
12,0.002219273,327.08612,1816.8619
13,0.002220819,2333.928,2176.4946
14,0.002222301,1841.1191,1618.5571
15,0.002223799,615.78815,399.5415
16,0.002225364,458.7159,-737.7163
17,0.002226984,141.4843,-1492.8024
18,0.002228608,-2412.6943,-1556.1616
19,0.002230227,-2168.9407,-1251.0602
20,0.002231839,-1022.10266,-798.6695
21,0.002233395,-48.420937,541.7993
22,0.002234932,-232.44035,427.24463
23,0.002236484,-1003.57434,-563.00543
24,0.002238046,-3060.45,-2153.1306
25,0.002239638,-676.78406,-2121.9272
26,0.002241233,-2621.2375,-2278.021
27,0.002242733,-499.25977,-1583.2008
28,0.002244212,195.81926,904.479
29,0.002245712,414.54486,526.354
30,0.002247214,-555.7792,-972.1226
31,0.002248717,-271.62186,132.4868
32,0.00225024,1233.6931,1615.7291
33,0.002251766,798.7951,1188.0337
34,0.002253252,156.41373,468.35403
35,0.002254744,-290.70334,51.07274
36,0.002256243,108.71171,-63.33351
37,0.002257732,-55.93414,-531.58356
38,0.002259221,-688.4225,-821.8648
39,0.002260697,-908.68726,-894.3648
40,0.002262179,74.82206,-408.05228
41,0.00226369,788.0584,716.58057
42,0.002265247,1131.1438,2378.6587
43,0.002266825,3473.0532,3709.3855
44,0.002268403,3294.2073,3664.9321
45,0.002269936,2319.978,2777.2761
46,0.002271426,930.99176,1545.44
47,0.002272961,1079.2723,372.20557
48,0.002274543,-190.1999,872.2447
49,0.00227614,161.07602,253.01805
50,0.002277727,382.3325,138.5493
51,0.002279338,-410.56726,-83.661644
52,0.002280925,-1043.5933,-972.4195
53,0.002282449,-1437.4275,-1373.3805
54,0.002283964,-706.8957,-820.0914
55,0.00228548,-798.6051,410.74463
56,0.002287047,-996.66925,-148.5132
57,0.002288673,-3256.1853,-2562.115
58,0.002290254,-1662.795,-4016.2712
59,0.002291807,-4555.988,-5078.521
60,0.002293354,-399.83502,-4173.6343
61,0.002294901,-3103.077,-2995.349
62,0.002296469,-1379.742,-1591.9352
63,0.002298026,-529.38654,-159.25539
64,0.002299601,28.151442,297.62744
65,0.002301194,-498.3068,-1057.0054
66,0.002302784,-1192.2411,-1084.7554
67,0.002304373,-1907.257,-1811.5524
68,0.002305955,-1823.1018,-1653.2711
69,0.002307571,-1621.4447,-1486.0133
70,0.00230921,-1247.7034,-1000.11475
71,0.002310828,-788.1719,-575.4039
72,0.002312482,-282.0211,-455.6382
73,0.002314156,263.98724,-283.5757
74,0.002315807,1462.2212,1343.9946
75,0.002317435,1692.1685,1848.1665
76,0.002319028,286.39874,1086.1353
77,0.002320617,31.472763,-319.30228
78,0.002322185,-1271.8568,-1262.2242
79,0.002323741,114.0071,-632.58356
80,0.002325342,-200.43361,144.22118
81,0.002326981,71.05981,44.72899
82,0.002328596,-85.352776,-754.26324
83,0.002330167,-231.50697,-813.6539
84,0.002331731,-110.5861,-1016.70856
85,0.002333297,-952.17645,-899.01324
86,0.002334883,-743.32245,-242.98195
87,0.002336466,47.524647,168.26807
88,0.002338054,-306.04645,-79.23196
89,0.002339649,-523.25995,-373.1304
90,0.002341253,928.3337,369.15088
91,0.002342848,449.07602,947.0884
92,0.002344395,207.99623,1388.3071
93,0.002345948,1789.3168,1983.2368
94,0.00234752,379.69986,2472.4321
95,0.002349055,2122.03,2651.229
96,0.002350508,2260.3904,2268.0886
97,0.002351963,458.77747,1638.2524
98,0.002353468,1726.2856,1124.2681
99,0.00235502,336.3743,621.7368
100,0.002356561,1336.4437,725.0571
101,0.002358076,1263.54,1173.1821
102,0.002359644,77.801956,1424.2368
103,0.002361286,915.0719,876.5103
104,0.002362912,46.486816,-147.02884
105,0.002364528,-998.3093,-1122.1539
106,0.002366128,-966.9294,-976.82574
107,0.002367731,-95.785446,-169.68509
108,0.002369329,-392.1425,178.40868
109,0.002370899,-1636.2706,-1319.6383
110,0.002372496,-1377.4147,-3903.7085
111,0.002374084,-1512.3872,-5239.463
112,0.002375657,-4156.5903,-4901.1265
113,0.002377234,-3322.896,-3242.5913
114,0.002378833,-762.56256,-743.4741
115,0.002380382,-42.295876,590.81494
116,0.002381906,796.664,734.14307
117,0.002383421,-508.86023,-169.85695
118,0.002384958,-1511.7156,-1812.5289
119,0.002386491,-1353.0908,-1430.0133
120,0.002388028,-1676.5212,-551.8101
121,0.002389588,-980.7732,-461.0445
122,0.002391221,-3417.078,-2522.1384
