,time,prediction,target
0,0.002200139,12348.209,13632.559
1,0.002201789,11332.868,12086.9
2,0.002203333,12215.196,10784.564
3,0.002204805,11880.861,7710.9614
4,0.002206322,9267.592,5492.2495
5,0.002207932,11203.721,5164.1167
6,0.002209557,6108.4756,8892.05
7,0.002211155,11114.942,10970.171
8,0.002212736,5472.264,5777.849
9,0.00221432,9785.348,9910.377
10,0.002215953,11380.224,12140.2705
11,0.002217638,11825.535,8745.515
12,0.002219328,-373.46417,4852.6714
13,0.002221021,2314.0227,2840.056
14,0.002222694,-1863.4325,2344.945
15,0.002224369,-4054.3064,-5008.9556
16,0.002225997,-10378.712,-11573.138
17,0.002227613,-13528.0,-14339.727
18,0.002229199,-8245.091,-16009.771
19,0.002230778,-17924.648,-17570.223
20,0.00223235,-14374.211,-15766.672
21,0.002233915,-9045.999,-15431.763
22,0.002235514,-7833.2466,-17669.045
23,0.002237114,-15821.281,-15787.9375
24,0.002238688,-14753.669,-14407.396
25,0.002240268,-12015.887,-11967.969
26,0.002241863,-5344.1265,-9678.348
27,0.002243405,-10093.414,-8159.8643
28,0.002244908,-4220.508,-6593.215
29,0.002246428,-1791.4867,-5148.1943
30,0.002247967,-6246.736,-4789.641
31,0.002249473,-6176.0825,-6008.5435
32,0.002250971,-5930.775,-6158.803
33,0.002252479,-7601.943,-6853.9395
34,0.002254057,-7346.9395,-5159.0483
35,0.002255698,-4646.2183,-3476.1409
36,0.002257328,-3433.4072,-3438.3591
37,0.002258956,-2266.31,3.8074775
38,0.002260572,-1538.1775,1345.628
39,0.002262192,4561.625,5945.528
40,0.002263828,1677.1462,1064.2296
41,0.002265467,-593.6374,-546.6712
42,0.002267099,1186.7393,1331.0659
43,0.002268693,1841.8083,3540.0625
44,0.002270265,1273.6339,2905.633
45,0.00227187,-502.1987,366.56256
46,0.002273501,1599.6593,2691.682
47,0.002275148,262.71548,-573.5195
48,0.0022768,674.1071,858.387
49,0.002278439,2339.5854,4167.2427
50,0.002280083,2573.0442,4793.85
51,0.002281741,6150.9146,8236.725
52,0.002283411,3394.8652,6963.2983
53,0.002285094,6675.6904,7968.8384
54,0.002286802,8448.884,7365.8643
55,0.002288463,8202.216,5801.6255
56,0.002290081,8137.321,5466.3003
57,0.002291693,9597.186,5773.019
58,0.002293289,7559.4287,4106.464
59,0.002294869,6096.0386,2428.4424
60,0.002296463,1413.7659,5932.581
61,0.002298057,7594.3135,12360.055
62,0.002299632,3386.443,6956.16
63,0.002301203,8339.438,5156.0723
64,0.002302811,9335.627,8937.058
65,0.002304441,8804.071,8392.062
66,0.002306038,6424.6367,8386.69
67,0.002307652,4343.1904,4417.5757
68,0.002309263,-871.051,-186.61366
69,0.002310844,-2448.8723,-3956.57
70,0.002312416,-4747.0264,-6583.9683
71,0.002313961,-3946.9995,-4453.543
72,0.002315478,-5348.0103,-4358.301
73,0.002317037,-4131.5454,-2471.8027
74,0.002318636,-2844.641,-1372.6119
75,0.002320254,-4460.9053,-3095.3464
76,0.002321866,-734.91833,-652.69586
77,0.002323483,266.65826,2730.1877
78,0.002325084,10452.513,6047.63
79,0.002326631,19503.738,13013.184
80,0.002328202,22952.947,19810.988
81,0.002329843,24009.545,23795.645
82,0.002331472,16795.9,22863.996
83,0.002333025,25695.81,23452.297
84,0.002334514,15925.666,14474.541
85,0.002335989,13356.04,9641.536
86,0.00233745,12820.612,8987.857
87,0.002338944,4301.476,1697.8076
88,0.002340485,4785.5757,2178.6826
89,0.002342072,1803.6943,155.10992
90,0.002343699,632.30743,554.04736
91,0.002345352,-673.70404,-2293.803
92,0.002347024,1893.9413,857.63104
93,0.002348668,7315.494,6900.968
94,0.002350193,6194.5825,8149.281
95,0.002351671,3649.9927,7628.0537
96,0.002353146,3966.3447,3624.0928
97,0.002354655,2192.3772,707.10046
98,0.002356237,1249.7054,76.03701
99,0.002357896,1516.0203,-467.91653
100,0.002359535,-946.5381,-2517.693
101,0.002361136,-795.4022,-3359.1904
102,0.002362754,-2482.429,-3150.7378
103,0.00236439,-3974.1433,-3949.0583
104,0.002365994,-2809.0166,-1660.424
105,0.002367602,-2062.5562,-805.82855
106,0.002369196,-1271.4543,1670.2988
107,0.002370817,-1124.9651,321.41214
108,0.002372428,985.35034,-200.91315
109,0.002373989,-739.2566,-1757.4011
110,0.002375521,407.62384,-3331.284
111,0.002377052,-1739.1974,-2985.86
112,0.002378574,-457.7016,-951.2425
113,0.002380071,-4216.7563,-2556.231
114,0.002381528,155.76358,-2573.2202
115,0.002383,2224.8684,2374.499
116,0.002384496,6093.991,7657.353
117,0.002386034,7213.8994,7177.656
118,0.002387593,9699.607,7406.376
119,0.002389144,5303.151,5015.4727
120,0.002390657,2696.6807,3954.143
121,0.002392135,3746.6592,4366.178
122,0.002393635,229.115,-3733.842
123,0.002395146,-1630.5034,-2975.229
124,0.002396639,-3720.7903,-3381.8137
125,0.002398155,-4516.815,-4721.915
126,0.002399754,-5858.2827,-5507.83
127,0.002401413,-7315.326,-9387.894
128,0.002403074,-12111.469,-9466.943
129,0.002404685,-12006.399,-8259.778
130,0.002406287,-13098.677,-10674.815
131,0.002407942,-13791.696,-13553.421
132,0.00240964,-9476.794,-12829.192
133,0.002411261,-4169.1777,-7453.134
134,0.002412853,-3235.6536,-2401.061
135,0.002414423,-1567.6912,508.89697
136,0.002416037,-52.276283,4866.2944
137,0.002417708,5730.2754,8943.153
138,0.002419349,10855.574,10557.412
