,time,prediction,target
0,0.002201603,0.04738293,0.15154466
1,0.002203141,0.10652774,0.0077880654
2,0.002204697,-0.08432516,-0.24767363
3,0.002206301,-0.015378967,-0.15475272
4,0.002207887,-0.027837735,-0.19225591
5,0.002209453,0.087919675,-0.19613063
6,0.002211022,-0.02752116,0.13763827
7,0.00221263,0.09738278,0.1083757
8,0.002214236,-0.05922495,0.017531225
9,0.002215837,0.03894776,-0.042083845
10,0.002217412,0.010293208,0.1423144
11,0.002218998,0.06331491,0.17933987
12,0.002220604,-0.20736687,-0.10015606
13,0.002222232,-0.11599301,-0.24291167
14,0.002223844,-0.10244634,0.07704496
15,0.002225427,-0.09695671,0.18440379
16,0.00222695,-0.010383045,0.16402091
17,0.002228468,-0.019690016,-0.063869976
18,0.002230034,0.08177409,-0.028732758
19,0.002231606,-0.0011940077,-0.0011940077
20,0.002233156,0.02959408,0.2574227
21,0.002234742,0.11270387,0.26335007
22,0.002236358,-0.06759242,0.17143117
23,0.002237961,-0.028497353,0.050700575
24,0.002239559,-0.04541215,-0.10337414
25,0.002241175,-0.048428833,-0.102968775
26,0.002242764,0.35274428,-0.04759449
27,0.002244336,0.2121687,-0.133131
28,0.002245947,0.035040937,-0.2400762
29,0.002247575,0.03143856,-0.20941864
30,0.002249224,-0.20323992,-0.0593717
31,0.002250836,-0.017909672,0.15883808
32,0.002252395,-0.08415738,0.25194615
33,0.002253906,0.063146025,0.27069104
34,0.002255378,0.10523766,0.25390783
35,0.002256828,0.07024871,0.14584582
36,0.002258298,0.065526135,0.15622701
37,0.002259814,0.07781339,-0.009295039
38,0.002261363,-0.064164214,-0.13031311
39,0.002262882,-0.22253706,-0.22253706
40,0.002264405,-0.031216046,-0.18439479
41,0.002265955,-0.023254078,-0.19512758
42,0.00226749,-0.03939203,-0.008431577
43,0.002269034,-0.16074136,0.08923373
44,0.002270573,0.10745646,0.105942495
45,0.002272122,0.018839829,0.23385689
46,0.002273711,-0.024860132,0.16427943
47,0.002275292,0.017056473,0.009147889
48,0.002276886,-0.06139233,-0.143567
49,0.002278541,-0.07823633,-0.18635024
50,0.002280227,-0.113458835,-0.09469091
51,0.002281963,0.047986083,-0.15507534
52,0.002283669,-0.0015383395,0.03514068
53,0.002285286,-0.091141656,-0.0051721376
54,0.002286842,-0.05663511,-0.053628385
55,0.002288415,-0.12387826,-0.14485133
56,0.002290001,0.010904508,-0.2954122
57,0.002291578,0.14133038,-0.36320794
58,0.002293147,0.06992195,-0.31729555
59,0.002294743,-0.24548964,-0.24548964
60,0.002296375,0.094897166,-0.10477636
61,0.00229797,0.0033457624,-0.12002292
62,0.002299517,-0.057133593,-0.031098748
63,0.002301068,-0.28350466,0.11818297
64,0.002302662,0.10489805,0.3115416
65,0.002304235,-0.03908263,0.40383792
66,0.002305733,0.14488705,0.22983636
67,0.002307235,0.08325162,-0.049776413
68,0.00230879,0.085249074,-0.31343737
69,0.002310371,0.025401356,-0.3319982
70,0.002311873,-0.038108833,-0.28170955
71,0.002313364,0.12901767,-0.24509773
72,0.002314878,0.009862188,-0.08051359
73,0.002316401,-0.06673802,-0.092299074
74,0.002317943,-0.008065112,-0.023204533
75,0.002319475,-0.08354941,-0.14060847
76,0.002320976,0.017910907,-0.11150619
77,0.002322484,0.1924862,-0.12013461
78,0.002324037,0.12302611,-0.11079784
79,0.002325616,-0.0068028914,-0.0068028914
80,0.002327185,0.13628922,0.047969554
81,0.002328799,0.17037526,0.08722863
82,0.002330418,0.07609919,-0.009598026
83,0.002332004,-0.0947179,-0.14143471
84,0.002333578,0.21122806,-0.18062451
85,0.002335141,-0.051987,0.00829787
86,0.002336718,0.058474053,0.11263096
87,0.002338301,-0.046056874,0.10414836
88,0.002339856,-0.12254284,-0.3059289
89,0.002341421,-0.17462026,-0.5040784
90,0.002343024,-0.116418876,-0.5413665
91,0.002344582,-0.060955934,-0.36040142
92,0.002346118,-0.1115047,-0.08348039
93,0.002347672,0.09712173,0.31689918
94,0.002349266,0.0046443194,0.40568686
95,0.002350892,-0.029616691,0.09109302
96,0.002352496,0.0788472,0.086226605
97,0.002354093,-0.009048069,0.21291251
98,0.002355699,-0.04952643,0.3547095
99,0.002357307,0.20461087,0.20461087
100,0.002358865,0.0070425104,-0.052477445
101,0.002360355,0.2745349,-0.061321985
102,0.002361859,0.06331944,-0.10901197
103,0.002363358,-0.24929613,0.24566512
104,0.002364881,-0.03658894,0.4095109
105,0.002366425,-0.07633463,0.40370038
106,0.00236797,0.05329841,0.27725336
107,0.002369496,-0.16757101,-0.01824609
108,0.002371056,-0.089311235,-0.18020467
109,0.002372668,-0.06535968,-0.23123166
110,0.002374321,-0.07558302,-0.0561226
111,0.00237596,0.2733121,0.1793988
112,0.002377554,-0.014796231,0.2996372
113,0.002379095,-0.11685781,0.34376165
114,0.00238064,-0.0045851097,0.1109847
115,0.002382183,-0.09795604,0.1614905
116,0.002383731,-0.08241934,0.09751159
117,0.00238528,-0.0074024587,0.12003916
118,0.002386846,-0.039155297,0.032917395
119,0.002388397,-0.115566015,-0.115566015
120,0.0023899,0.065102994,-0.040287636
121,0.002391409,0.08498169,0.04861896
122,0.00239293,-0.0667497,0.052639488
123,0.00239449,-0.23254055,0.040622372
124,0.002396075,0.14770764,0.08819344
125,0.002397699,0.008418389,0.019386377
126,0.002399343,0.0153075345,-0.19461156
127,0.002400978,-0.088548675,-0.28025457
128,0.002402567,-0.07162286,-0.2329472
129,0.002404146,0.024046885,-0.22692056
130,0.002405757,-0.015483119,-0.24016306
131,0.002407401,0.13676809,-0.21062025
132,0.002409078,-0.13614719,-0.3106991
133,0.002410743,-0.039069474,-0.26578254
134,0.002412376,0.05321429,-0.12495862
135,0.002414,-0.05628369,0.025527814
136,0.002415656,-0.02611651,0.09318291
137,0.002417304,-0.016216943,0.08457
138,0.002418909,0.019654432,-0.05846584
139,0.002420473,-0.19855867,-0.19855867
140,0.00242201,-0.040554337,-0.13508542
141,0.002423553,-0.08181981,-0.025017286
142,0.002425113,0.10758876,0.15859817
143,0.002426689,-0.034433536,0.20365226
144,0.00242828,0.10780825,0.11669389
145,0.002429896,0.1234603,0.049582727
146,0.002431469,0.13014501,0.013194268
147,0.00243303,-0.13154122,-0.09202297
148,0.002434594,-0.08650362,-0.080600455
149,0.002436146,-0.08469312,0.054355036
150,0.002437654,-0.054695882,-0.056617927
151,0.002439154,0.10968031,-0.07930475
152,0.002440688,-0.05402631,0.0796157
153,0.002442268,-0.17053603,0.16152567
154,0.002443898,-0.04407958,0.25951362
155,0.002445518,0.00884445,0.17485504
156,0.002447149,-0.09887385,0.014861215
157,0.002448753,-0.03710685,-0.15472582
158,0.002450328,0.00572093,-0.1844196
159,0.002451869,-0.19765384,-0.19765384
160,0.002453425,0.044854805,-0.15743306
161,0.002455001,0.10202951,-0.2583847
162,0.002456591,0.07887042,-0.38685542
163,0.002458146,-0.11657714,-0.22846237
164,0.00245969,-0.06980476,-0.04186772
165,0.002461268,-0.110597216,0.34930435
166,0.002462902,-0.011788309,0.5506937
167,0.002464576,-0.050826833,0.56500953
168,0.002466221,-0.011777193,0.36354268
169,0.002467873,-0.081692375,0.09942568
170,0.002469523,0.020002507,-0.029994342
171,0.002471189,-0.010109656,-0.013797451
172,0.002472825,-0.06252726,0.23200278
173,0.002474461,0.11532687,0.2053916
174,0.002476131,-0.024146982,-0.023335861
175,0.002477814,-0.11929316,-0.14828347
176,0.002479493,-0.14230354,-0.17642096
177,0.00248116,-0.04327459,0.04135657
178,0.002482809,-0.01292265,0.15392616
179,0.002484492,0.1344295,0.1344295
180,0.002486162,-0.07501208,0.16210993
181,0.002487774,-0.03177793,0.19430827
182,0.002489351,0.059057795,0.16640551
183,0.002490881,-0.02602356,0.016009051
184,0.002492406,-0.12272912,-0.23337118
185,0.002493969,0.055952184,-0.18268338
186,0.002495505,0.0105203055,-0.16804072
187,0.002496997,-0.12186551,-0.19095814
188,0.002498515,-0.036644556,0.11785
189,0.002500039,-0.0462725,0.21330236
190,0.002501558,0.078911416,0.13475007
191,0.002503045,0.08196635,-0.048937768
192,0.002504586,-0.2504976,-0.115391254
193,0.002506165,-0.05157137,-0.09011094
194,0.002507724,-0.04220725,-0.00027987553
195,0.002509308,-0.04079219,0.017455738
196,0.002510904,-0.07706678,0.00855846
197,0.002512527,0.025754279,0.110279456
198,0.002514155,0.049535148,0.252245
199,0.002515755,0.38732666,0.38732666
200,0.002517357,0.024126207,0.15940268
201,0.002518957,-0.08380139,0.018881742
202,0.002520506,-0.115794234,-0.21633461
203,0.002522025,-0.014348328,-0.3212644
204,0.00252357,-0.05172827,-0.03534884
205,0.002525133,-0.0915625,-0.066861585
206,0.002526671,0.089324474,-0.31675887
207,0.002528202,0.055501536,-0.3472096
208,0.00252977,0.040967956,-0.34601521
209,0.002531422,0.021613168,-0.25697938
210,0.002533079,0.021818005,-0.15811142
211,0.002534747,0.11446388,0.2755802
212,0.002536428,-0.036391195,0.375748
213,0.002538109,0.05880434,0.26612142
214,0.002539796,-0.035552673,0.19349547
215,0.00254145,-0.017109305,0.116911046
216,0.002543094,0.07580423,0.028976493
217,0.002544723,0.101976834,-0.019805491
218,0.00254636,0.11767428,0.26951528
219,0.002548016,0.06753343,0.06753343
220,0.002549688,0.046339795,-0.17407978
221,0.00255134,-0.09059835,-0.2365055
222,0.002552957,0.080801025,-0.10867693
223,0.002554537,-0.010489993,0.052348908
224,0.00255606,-0.12593117,0.22596578
225,0.002557571,0.025076158,0.30799675
226,0.002559129,-0.035310406,0.34899205
227,0.002560704,0.022097886,0.509081
228,0.002562297,0.07777527,0.5000421
229,0.002563929,0.12691516,0.39117554
230,0.002565603,-0.01901839,0.286799
231,0.002567274,0.030772641,0.07229747
232,0.002568956,-0.032160006,0.04049518
233,0.00257055,-0.20787267,-0.060003527
234,0.002572026,-0.12981236,-0.19749252
235,0.002573443,-0.24850768,-0.25696075
236,0.002574867,-0.14404614,-0.32300577
237,0.002576324,0.039746404,-0.2791533
238,0.00257784,0.02407054,-0.26972964
239,0.002579396,-0.25147805,-0.25147805
240,0.002581,-0.07571281,-0.26836157
241,0.002582674,0.07659808,-0.25220808
242,0.002584333,-0.11501894,-0.21469766
243,0.00258592,-0.06804079,-0.018808633
244,0.002587477,0.12218751,0.22077984
245,0.002589059,-0.027819507,0.3137359
246,0.002590713,0.06028316,0.24852437
247,0.002592423,-0.0041312277,0.123225175
248,0.0025941,-0.09648652,0.24298374
249,0.00259574,-0.012384532,0.2685991
250,0.002597358,-0.1484631,0.30997908
251,0.002598973,0.12090437,0.07361592
252,0.00260058,-0.001623522,-0.096326835
253,0.002602137,-0.029615954,-0.17627722
254,0.002603668,0.0551385,-0.16606975
255,0.002605233,-0.14317271,-0.11146069
256,0.002606816,-0.010124708,-0.12270431
257,0.002608431,-0.020434955,0.048168097
258,0.002609989,0.04765764,0.1186297
259,0.002611496,0.20059861,0.20059861
260,0.002612984,0.09093515,0.34446794
261,0.002614521,0.073148824,0.28460157
262,0.002616159,-0.09850121,0.2085921
263,0.002617788,-0.08631923,0.09689838
264,0.002619418,-0.004112508,-0.0024990246
265,0.002621053,0.10686765,-0.113660194
266,0.002622683,-0.08732854,-0.05007423
267,0.002624312,0.039444923,0.13470043
268,0.002625941,0.093872674,0.13913563
269,0.002627552,0.022837775,0.17551996
270,0.00262913,-0.052571528,0.22926968
271,0.002630669,0.12700051,0.30705157
272,0.002632209,-0.12657113,0.2548385
273,0.002633745,-0.033186182,0.26794243
274,0.002635257,-0.012760792,0.12200703
275,0.002636772,-0.018908642,-0.012323878
276,0.002638247,0.03303484,-0.049466185
277,0.002639733,0.030632442,-0.10242691
278,0.002641282,-0.075504586,-0.12843211
279,0.002642872,-0.1245243,-0.1245243
280,0.002644418,0.040002614,0.0006942337
281,0.002645989,0.11684348,0.07138747
282,0.00264756,0.108325936,0.17503497
283,0.002649121,0.017740078,0.18688974
284,0.002650665,-0.009886418,0.049230106
285,0.002652206,0.018244542,-0.012647547
286,0.002653744,-0.006371621,-0.21596855
287,0.002655292,0.047856815,-0.4675338
288,0.002656838,-0.08935365,-0.43999505
289,0.00265844,0.01609427,-0.2958393
290,0.002660021,-0.053044446,-0.26696348
291,0.0026616,0.033024713,-0.19828567
292,0.002663205,-0.12522168,-0.08428387
293,0.002664834,-0.0897499,0.061559513
294,0.002666466,-0.13781694,-0.05177323
295,0.002668059,-0.09302378,-0.19184332
296,0.002669668,-0.08158722,-0.21068436
297,0.002671281,0.0645869,-0.17878488
298,0.002672902,0.046949998,-0.0828196
299,0.002674544,-0.024627436,-0.024627436
300,0.002676194,-0.16795,-0.2369305
301,0.002677854,-0.037240673,-0.30411613
302,0.00267953,-0.008059971,-0.29605025
303,0.002681173,0.052694775,-0.22902699
304,0.002682788,0.14812884,-0.008452259
305,0.00268439,0.09188298,-0.004938434
306,0.002686039,0.057359744,-0.11072338
307,0.002687693,-0.24059227,-0.056303564
308,0.002689341,0.10305668,-0.13704191
309,0.002690995,-0.04550515,-0.18257067
310,0.002692636,-0.16506979,-0.05421678
311,0.002694268,0.053973764,0.008019701
312,0.002695913,0.015696067,0.058721982
313,0.002697598,-0.0012156293,0.039006095
314,0.002699328,-0.00142093,-0.035356082
315,0.002701036,-0.046551213,-0.009890673
316,0.00270269,-0.06632459,0.02075654
317,0.002704298,-0.03504257,-0.19956587
318,0.00270591,0.09849376,-0.3539498
319,0.002707574,-0.2904786,-0.2904786
320,0.002709233,0.016748043,-0.14189695
321,0.002710838,-0.021071885,-0.041246235
322,0.002712432,0.086530946,0.17842056
323,0.002714046,0.0151075125,0.07241018
324,0.00271563,-0.076587066,-0.14476654
325,0.002717209,-0.0073034987,-0.14344911
326,0.0027188,0.016817942,0.084764406
327,0.002720414,0.053632095,0.22699884
328,0.002722048,-0.03798516,0.20180435
329,0.002723694,-0.074978635,0.1313562
330,0.002725348,0.07647761,0.12855487
331,0.002727004,0.113870665,0.009504648
332,0.002728635,-0.19459008,0.062948294
333,0.002730255,-0.14403732,0.10273166
334,0.002731864,-0.05445002,0.11515724
335,0.002733466,-0.13173825,0.15143298
336,0.002735055,-0.07632602,0.107574284
337,0.002736614,-0.08769805,-0.027561137
338,0.002738178,-0.06179893,-0.13905011
339,0.002739746,-0.15800491,-0.15800491
340,0.002741353,-0.032685973,-0.11029838
341,0.002742938,-0.12041528,-0.2103731
342,0.002744524,0.1570919,-0.07558617
343,0.002746092,-0.11481353,-0.015996952
344,0.002747613,-0.09775786,0.17113647
345,0.002749125,-0.032241844,0.18080723
346,0.002750688,-0.09108561,0.12456122
347,0.002752271,-0.16630787,0.03366297
348,0.002753877,0.022733172,0.05122796
349,0.002755449,0.055801153,0.057654805
350,0.002757011,-0.051488288,-0.0032166804
351,0.002758636,0.081790894,-0.036746927
352,0.002760327,0.12145329,0.1712647
353,0.002761998,0.010818876,0.23002458
354,0.002763658,-0.15861344,0.1954561
355,0.002765321,-0.009287354,0.006510969
356,0.002766993,-0.0641415,-0.11635192
357,0.002768668,-0.09792728,-0.09949218
358,0.002770331,-0.026962092,-0.064077824
359,0.002771961,-0.096315466,-0.096315466
360,0.002773574,0.13656543,0.032016706
361,0.002775227,0.15071407,-0.10542473
362,0.002776939,-0.22027163,-0.114680834
363,0.002778677,-0.26099882,-0.047892306
364,0.002780431,-0.2764435,0.072048254
365,0.002782174,-0.15218177,0.16259904
366,0.00278386,0.13251345,0.14137442
367,0.002785527,-0.17828995,0.14404754
368,0.002787184,0.2413696,0.046605594
369,0.002788837,0.20712316,-0.12600304
370,0.002790467,-0.0013754144,-0.22802599
371,0.002792067,0.08899552,-0.34029362
372,0.002793651,0.068358,-0.43443683
373,0.002795239,0.15417926,-0.43322283
374,0.002796794,-0.2793179,-0.34667394
375,0.002798327,-0.26310506,-0.22453079
376,0.002799825,0.031774748,-0.07478165
377,0.002801341,-0.019310141,-0.10452714
378,0.002802881,-0.049419694,-0.18880206
379,0.002804415,-0.20676,-0.20676
380,0.002805945,0.003847925,-0.2559308
381,0.002807489,-0.08453471,-0.24378236
382,0.00280907,-0.011786349,-0.049950138
383,0.002810687,-0.030646347,0.08293822
384,0.002812305,0.09660186,0.037148874
385,0.002813866,0.061027415,0.036479823
386,0.002815407,-0.052570377,0.036241982
387,0.002816992,0.035205133,-0.12402794
388,0.002818577,-0.08979469,-0.2339906
389,0.002820166,-0.16858867,-0.056928154
390,0.002821775,-0.04159897,0.035238918
391,0.002823408,0.117209926,0.02924432
392,0.002825065,-0.15304644,-0.05785676
393,0.002826711,-0.1682504,-0.09483672
394,0.002828325,-0.08082937,-0.10968516
395,0.002829944,0.061693296,-0.00959389
396,0.002831555,0.08071159,0.0970597
397,0.002833151,0.017907595,0.17069905
398,0.002834689,0.18086338,-0.015000093
399,0.002836202,-0.26776594,-0.26776594
400,0.002837735,-0.030723123,-0.5436984
401,0.002839313,0.041077662,-0.47863367
402,0.002840945,-0.050219007,-0.20995326
403,0.002842588,-0.11904178,0.38505375
404,0.002844217,0.17379037,0.40182042
405,0.0028458,0.08417306,0.103791595
406,0.002847336,-0.08882913,0.09533381
407,0.00284885,-0.07733186,-0.1343719
408,0.002850356,-0.07826737,-0.2566857
409,0.002851871,-0.067051835,-0.2067383
410,0.002853463,0.0053765997,-0.101533465
411,0.002855065,0.017264783,-0.19905606
412,0.002856656,-0.09551153,-0.44224316
413,0.002858189,0.019726396,-0.2864808
414,0.002859715,-0.0327537,-0.1579894
415,0.002861277,-0.071943656,0.23023966
416,0.002862854,0.02175294,0.42232636
417,0.002864419,0.049940325,0.31967157
418,0.00286598,0.025068061,0.3468577
419,0.002867491,0.33884352,0.33884352
420,0.002868965,0.008843051,0.37227967
421,0.002870443,0.058976498,0.07215683
422,0.002871925,0.06030955,-0.17573225
423,0.002873403,-0.12880006,-0.29033485
424,0.002874852,0.02293535,0.12595621
425,0.00287632,0.10263636,0.18687111
426,0.002877774,-0.083982825,0.38621193
427,0.002879205,-0.04376903,0.5067223
428,0.002880643,0.02632293,0.7187844
429,0.002882126,-0.017122118,0.5319571
430,0.002883662,0.020184807,0.36177543
431,0.002885254,0.023872271,0.24471067
432,0.002886888,-0.15878224,0.40653583
433,0.002888507,-0.00690566,0.28049728
434,0.002890086,-0.12372369,0.049958102
435,0.002891661,-0.06807225,-0.18143213
436,0.002893202,-0.10773125,-0.22601469
437,0.002894737,0.073553324,-0.1675154
438,0.002896267,-0.015837992,-0.105334766
439,0.002897803,-0.07367518,-0.07367518
440,0.002899363,0.010170439,-0.00568401
441,0.002900939,-0.0025857566,0.06669168
442,0.002902552,0.05678285,0.18635407
443,0.002904209,0.048104025,0.08751404
444,0.002905801,0.024035025,0.2172381
445,0.002907372,0.036046878,0.41996244
446,0.002908958,0.0868413,0.4412098
447,0.002910573,-0.02886986,0.3731173
448,0.00291213,0.047662362,0.2581207
449,0.002913642,0.011842566,0.24531974
450,0.002915186,0.09840483,0.20779999
451,0.002916777,-0.071433425,0.06702569
452,0.002918402,-0.04495128,-0.21179911
453,0.002920021,-0.15261021,-0.18039495
454,0.002921649,0.008907743,-0.07587675
455,0.002923277,-0.1558518,0.074536264
456,0.002924871,-0.021564769,0.3761337
457,0.002926456,0.04903301,0.10995889
458,0.002928042,-0.0028399397,-0.10011573
459,0.002929594,-0.41871458,-0.41871458
460,0.002931137,0.082437605,-0.4172338
461,0.002932682,-0.09668589,-0.18314561
462,0.002934248,-0.022250094,-0.07277863
463,0.002935848,-0.08782954,0.17237736
464,0.002937516,0.014184307,0.40081632
465,0.002939227,0.1601252,0.7192497
466,0.002940883,-0.01716197,0.45335513
467,0.002942547,-0.0038290992,0.21941382
468,0.00294418,-0.07127542,-0.26122326
469,0.00294574,-0.19856709,-0.32502225
470,0.00294733,0.015827022,-0.4035373
471,0.002948923,-0.10648164,-0.4213815
472,0.002950503,-0.0677469,-0.1294817
473,0.002952082,-0.11982462,-0.09374886
474,0.002953607,-0.09906348,0.0047313063
475,0.002955099,-0.005357843,0.19561018
476,0.002956612,0.055514835,0.3469549
477,0.00295819,0.13389221,0.25517148
478,0.002959805,0.054066382,-0.09642714
479,0.002961392,-0.19009364,-0.19009364
480,0.002962983,-0.01939045,-0.3108863
481,0.002964606,-0.0021982444,-0.19015878
482,0.002966259,-0.01449544,-0.2443842
483,0.002967913,-0.16529647,-0.13095632
484,0.00296956,-0.07109678,-0.032365505
485,0.0029712,0.022571318,0.010341224
486,0.002972822,0.02454133,0.27470225
487,0.002974424,-0.0833531,0.43491015
488,0.002976064,-0.0041489694,0.40158257
489,0.002977738,0.056893922,0.0514658
490,0.002979397,-0.00093779713,-0.1134482
491,0.002981008,0.15809102,-0.2154939
492,0.002982597,-0.02822502,-0.2895624
493,0.002984177,-0.0904305,-0.2395788
494,0.002985759,-0.08611754,0.0037344473
495,0.002987356,-0.23658542,-0.012195651
496,0.002988918,-0.12544206,0.08876219
497,0.002990458,0.076481014,0.18335523
498,0.002992012,0.14794175,0.3247903
499,0.002993624,0.2243826,0.2243826
500,0.002995264,-0.008059962,0.16951191
501,0.002996844,-0.03626598,0.09608972
502,0.002998385,-0.0030901956,-0.03588553
503,0.002999953,-0.18842527,-0.2065387
504,0.003001567,0.03130812,-0.14722456
505,0.003003208,-0.08574169,-0.20007981
506,0.003004798,0.0881865,-0.1602344
507,0.00300635,-0.13573796,-0.17591941
