.002200074,76562.679687500
.002201603,76468.351562500
.002203141,81703.421875000
.002204697,82670.703125000
.002206301,82981.062500000
.002207887,83636.773437500
.002209453,84488.273437500
.002211022,86248.460937500
.002212630,85335.656250000
.002214236,83760.015625000
.002215837,82587.742187500
.002217412,86187.929687500
.002218998,74772.593750000
.002220604,76344.460937500
.002222232,76995.578125000
.002223844,83975.359375000
.002225427,89469.609375000
.002226950,87409.914062500
.002228468,87232.367187500
.002230034,88190.937500000
.002231606,87421.640625000
.002233156,88863.070312500
.002234742,94688.023437500
.002236358,96908.351562500
.002237961,96327.078125000
.002239559,94446.859375000
.002241175,92515.718750000
.002242764,87967.343750000
.002244336,91447.445312500
.002245947,85948.593750000
.002247575,85279.585937500
.002249224,90900.171875000
.002250836,91169.921875000
.002252395,90630.929687500
.002253906,86784.375000000
.002255378,86872.195312500
.002256828,86133.484375000
.002258298,90599.960937500
.002259814,92643.335937500
.002261363,91060.312500000
.002262882,88146.164062500
.002264405,88878.390625000
.002265955,87427.882812500
.002267490,86018.007812500
.002269034,83372.203125000
.002270573,83545.414062500
.002272122,81339.781250000
.002273711,83355.851562500
.002275292,84157.320312500
.002276886,83695.687500000
.002278541,82553.109375000
.002280227,85025.523437500
.002281963,87308.031250000
.002283669,86448.976562500
.002285286,90896.093750000
.002286842,86908.945312500
.002288415,87150.546875000
.002290001,86242.617187500
.002291578,87457.921875000
.002293147,91027.796875000
.002294743,87685.632812500
.002296375,83541.429687500
.002297970,83633.203125000
.002299517,79843.664062500
.002301068,79955.242187500
.002302662,78345.984375000
.002304235,76975.273437500
.002305733,77949.945312500
.002307235,80948.421875000
.002308790,82552.734375000
.002310371,80429.445312500
.002311873,77508.492187500
.002313364,74492.304687500
.002314878,74057.117187500
.002316401,73813.335937500
.002317943,76841.031250000
.002319475,74237.554687500
.002320976,77606.687500000
.002322484,77790.726562500
.002324037,68238.226562500
.002325616,66760.781250000
.002327185,70853.226562500
.002328799,73444.859375000
.002330418,73652.437500000
.002332004,73676.062500000
.002333578,77980.375000000
.002335141,78689.500000000
.002336718,80530.921875000
.002338301,78316.085937500
.002339856,77512.578125000
.002341421,76169.195312500
.002343024,74909.812500000
.002344582,73660.000000000
.002346118,72421.023437500
.002347672,70952.500000000
.002349266,73590.664062500
.002350892,76375.476562500
.002352496,74549.562500000
.002354093,73934.781250000
.002355699,75458.468750000
.002357307,77039.984375000
.002358865,77259.734375000
.002360355,76810.703125000
.002361859,73784.140625000
.002363358,74331.273437500
.002364881,78310.867187500
.002366425,81629.117187500
.002367970,78358.429687500
.002369496,76368.382812500
.002371056,77217.359375000
.002372668,79054.414062500
.002374321,79279.710937500
.002375960,79571.210937500
.002377554,79004.468750000
.002379095,77750.765625000
.002380640,79985.164062500
.002382183,77643.492187500
.002383731,78613.757812500
.002385280,78907.351562500
.002386846,75907.203125000
.002388397,72437.773437500
.002389900,65949.062500000
.002391409,68131.406250000
.002392930,70655.335937500
.002394490,71792.250000000
.002396075,73703.812500000
.002397699,78653.054687500
.002399343,83240.593750000
.002400978,87474.164062500
.002402567,87405.976562500
.002404146,81249.765625000
.002405757,78366.929687500
.002407401,79150.523437500
.002409078,79994.289062500
.002410743,78324.617187500
.002412376,77274.664062500
.002414000,78963.484375000
.002415656,80957.093750000
.002417304,80758.898437500
.002418909,82371.539062500
.002420473,84147.046875000
.002422010,83893.929687500
.002423553,80189.179687500
.002425113,80868.593750000
.002426689,76324.312500000
.002428280,74900.070312500
.002429896,74152.656250000
.002431469,74166.156250000
.002433030,78204.984375000
.002434594,80372.132812500
.002436146,82508.937500000
.002437654,78884.898437500
.002439154,78663.757812500
.002440688,80420.242187500
.002442268,81174.109375000
.002443898,77889.179687500
.002445518,77035.265625000
.002447149,78242.617187500
.002448753,74036.437500000
.002450328,75028.679687500
.002451869,76578.273437500
.002453425,78124.171875000
.002455001,79723.968750000
.002456591,82261.156250000
.002458146,85171.164062500
.002459690,84510.296875000
.002461268,78833.398437500
.002462902,80549.601562500
.002464576,78553.804687500
.002466221,73671.953125000
.002467873,72030.257812500
.002469523,71123.187500000
.002471189,68441.843750000
.002472825,66152.312500000
.002474461,71102.531250000
.002476131,76053.140625000
.002477814,77971.179687500
.002479493,77018.914062500
.002481160,77645.648437500
.002482809,82807.648437500
.002484492,84946.531250000
.002486162,87192.625000000
.002487774,87672.023437500
.002489351,91265.351562500
.002490881,88694.078125000
.002492406,82894.695312500
