,time,prediction,target
0,0.002201603,-0.004140867,-0.080201015
1,0.002203141,0.046690896,-0.06878709
2,0.002204697,0.0030828882,-0.076681465
3,0.002206301,0.024145916,0.112205856
4,0.002207887,0.1727911,0.1727911
5,0.002209453,0.014997836,-0.0014452254
6,0.002211022,-0.07328636,-0.008290431
7,0.00221263,-0.026103398,-0.11061026
8,0.002214236,-0.0072687445,-0.08045593
9,0.002215837,-0.124310516,-0.124310516
10,0.002217412,-0.06303321,-0.17990382
11,0.002218998,-0.083787404,-0.12084116
12,0.002220604,-0.041121542,-0.16087504
13,0.002222232,0.001176306,-0.1440755
14,0.002223844,-0.121859826,-0.121859826
15,0.002225427,-0.06307681,-0.04639623
16,0.00222695,-0.029429337,0.1207882
17,0.002228468,0.07134165,0.071630664
18,0.002230034,0.07403296,0.0139882285
19,0.002231606,-0.010138785,-0.010138785
20,0.002233156,-0.0627881,0.103128456
21,0.002234742,0.035435967,0.255592
22,0.002236358,0.014095062,0.15777199
23,0.002237961,0.044133477,0.053280987
24,0.002239559,-0.15490873,-0.15490873
25,0.002241175,-0.04973254,-0.29254413
26,0.002242764,0.05612596,-0.2023183
27,0.002244336,-0.009290112,-0.1144861
28,0.002245947,0.07264908,-0.008965601
29,0.002247575,-0.022735734,-0.022735734
30,0.002249224,0.008292917,0.026792847
31,0.002250836,-0.000955021,-0.06458253
32,0.002252395,-0.037952088,0.054618534
33,0.002253906,0.0235098,-0.026560389
34,0.002255378,-0.031679284,-0.031679284
35,0.002256828,-0.099566296,0.009027791
36,0.002258298,-0.12195323,0.28044733
37,0.002259814,0.079717465,0.3352838
38,0.002261363,0.045652322,0.13429457
39,0.002262882,0.09273319,0.09273319
40,0.002264405,-0.041192975,0.10116987
41,0.002265955,0.010520136,0.042033397
42,0.00226749,-0.041690253,-0.022620581
43,0.002269034,0.05191099,-0.18153073
44,0.002270573,-0.26026487,-0.26026487
45,0.002272122,-0.044803236,-0.28413993
46,0.002273711,-0.029560523,-0.22451822
47,0.002275292,0.031632625,0.15435185
48,0.002276886,0.021641247,0.45415217
49,0.002278541,0.33934858,0.33934858
50,0.002280227,-0.06521325,0.10268851
51,0.002281963,-0.059623614,0.006586942
52,0.002283669,0.048380002,-0.28507492
53,0.002285286,0.026080377,-0.13701081
54,0.002286842,-0.04545729,-0.04545729
55,0.002288415,0.049232047,-0.090618916
56,0.002290001,0.04436457,-0.04261882
57,0.002291578,0.07592451,-0.1542444
58,0.002293147,0.039698657,-0.052375328
59,0.002294743,-0.07105767,-0.07105767
60,0.002296375,-0.03359737,-0.072198376
61,0.00229797,0.019504538,0.059902776
62,0.002299517,-0.015227167,0.24537686
63,0.002301068,-0.0061964793,0.30945408
64,0.002302662,0.23376411,0.23376411
65,0.002304235,-0.02833604,0.10861643
66,0.002305733,0.060546257,0.037465658
