,time,prediction,target
0,0.002200367,1353.7346,908.18384
1,0.002202058,2801.848,2702.3635
2,0.002203771,2527.7046,-446.84735
3,0.002205414,2980.424,3588.4883
4,0.002206975,5863.915,5515.801
5,0.002208506,4897.9263,4643.9966
6,0.002210057,2145.6265,2103.215
7,0.002211659,5399.864,5690.6055
8,0.002213252,5993.1006,7704.332
9,0.002214841,9213.346,8736.301
10,0.002216448,9934.293,9471.176
11,0.002218062,7005.0996,6606.0117
12,0.002219656,5058.71,4804.449
13,0.002221222,7613.0913,7356.8945
14,0.002222794,2824.1787,2631.5354
15,0.002224331,-4671.4194,-4320.6206
16,0.002225855,1188.0652,-6023.1597
17,0.002227403,-5302.1807,-5088.277
18,0.00222895,-1891.6552,-2011.4412
19,0.002230496,-3705.463,-4657.23
20,0.002232099,-8336.39,-8053.5894
21,0.002233776,-3996.2825,-10220.425
22,0.002235436,-7001.115,-6789.8003
23,0.002237094,-5106.838,-5017.9565
24,0.002238718,-6622.3096,-6455.7065
25,0.002240281,-11803.895,-11825.745
26,0.002241803,-8804.74,-10324.401
27,0.00224333,-12005.996,-11539.714
28,0.002244893,-12156.925,-11702.761
29,0.002246442,-9117.574,-7955.136
30,0.002247929,-1727.3661,-5409.386
31,0.00224939,-3130.8462,-3143.527
32,0.002250885,-1815.2151,-1698.0895
33,0.002252457,-5185.0586,-5058.6675
34,0.002254101,-4055.6545,-3976.6206
35,0.002255695,2054.8452,1766.3557
36,0.002257252,1988.8248,1622.387
37,0.002258785,-4040.4976,-3953.2534
38,0.002260295,-6378.0825,-6238.613
39,0.002261837,-2033.7279,-3818.4722
40,0.002263393,1934.9783,1564.2854
41,0.00226496,-1847.8175,1742.2229
42,0.002266521,-3192.9878,-3159.3162
43,0.002268074,-3750.8506,-3678.4175
44,0.002269638,-1186.8403,-3080.441
45,0.002271202,-1272.141,256.387
46,0.002272763,-1399.586,1189.8792
47,0.002274323,-1397.5435,-2028.2535
48,0.002275877,4722.448,-1001.52704
49,0.002277408,4722.448,5728.7773
50,0.002278937,4722.448,11854.957
51,0.0022805,9952.474,9456.355
52,0.002282093,5109.494,2086.3245
53,0.002283682,4997.7656,-1144.8629
54,0.00228528,-3092.4883,-3058.363
55,0.002286932,-2.6800418,278.17606
56,0.0022886,38.24328,2730.7463
57,0.002290256,2575.0757,2303.9885
58,0.002291883,422.06802,-108.91768
59,0.002293498,3740.3599,3516.512
60,0.002295121,-4105.3228,2959.2073
61,0.002296736,-4105.3228,2296.1838
62,0.002298372,-1355.1812,-1301.777
63,0.002300001,-5135.208,-5088.855
64,0.002301629,-9186.551,-8860.371
65,0.002303256,-8066.0425,-7794.0034
66,0.002304883,-5418.6055,-5392.9644
67,0.002306491,-5369.6313,-5336.277
68,0.002308114,-5018.0483,-4872.23
69,0.002309769,-7193.868,-7196.1514
70,0.002311398,-9240.19,-9187.214
71,0.002313017,-9532.392,-9472.019
72,0.00231466,-5734.6733,-9834.051
73,0.002316297,-5734.6733,-13297.175
74,0.00231792,-10768.008,-10243.066
75,0.002319533,-6635.912,-11009.91
76,0.002321151,-11422.597,-10895.597
77,0.00232273,-9354.611,-8933.309
78,0.002324269,-1408.9865,-794.9333
79,0.002325794,5018.481,4879.8477
80,0.002327346,-329.1174,4061.887
81,0.002328921,-4215.151,-4077.0347
82,0.002330539,-6699.5527,-6561.23
83,0.002332148,-764.1506,-822.98804
