,time,prediction,target
0,0.002201603,-0.035737034,-0.403822
1,0.002203141,0.077581994,-0.37043953
2,0.002204697,-0.05506465,-0.25877595
3,0.002206301,0.09067492,-0.2429095
4,0.002207887,0.054730743,-0.16618706
5,0.002209453,0.08668285,0.11293383
6,0.002211022,-0.015820488,0.041574053
7,0.00221263,0.03412243,0.028812869
8,0.002214236,0.12392172,-0.004998111
9,0.002215837,0.010879543,0.13836855
10,0.002217412,-0.01161415,0.11733221
11,0.002218998,-0.01663405,0.0102689
12,0.002220604,-0.110088676,-0.19489437
13,0.002222232,0.07832789,-0.28658265
14,0.002223844,-0.10856105,-0.22874136
15,0.002225427,-0.14285228,-0.164707
16,0.00222695,-0.041161403,-0.16654608
17,0.002228468,0.051067043,-0.116291024
18,0.002230034,0.120792784,-0.06242254
19,0.002231606,0.07985136,0.10952738
20,0.002233156,-0.09806348,0.026584944
21,0.002234742,-0.05370962,-0.07245275
22,0.002236358,-0.05767674,-0.031756844
23,0.002237961,-0.068484515,-0.0061926423
24,0.002239559,0.0028588064,0.08899192
25,0.002241175,-0.055376176,0.14355005
26,0.002242764,-0.02048904,0.2804061
27,0.002244336,0.04938139,0.25783437
28,0.002245947,0.034124035,0.15075326
29,0.002247575,-0.017831173,0.038877994
30,0.002249224,-0.052381244,-0.07865092
31,0.002250836,-0.016749512,0.016904658
32,0.002252395,-0.043202296,0.1398246
33,0.002253906,-0.08980261,0.084905274
34,0.002255378,0.20389375,0.12831143
35,0.002256828,-0.0064022876,0.16397312
36,0.002258298,-0.07247347,0.0855069
37,0.002259814,0.054170176,-0.004298634
38,0.002261363,-0.04054435,-0.12448505
39,0.002262882,-0.14389989,-0.115009554
40,0.002264405,-0.24863413,-0.0022016568
41,0.002265955,-0.061591603,0.032637622
42,0.00226749,-0.0054389723,0.009525409
43,0.002269034,-0.10315257,0.14092529
44,0.002270573,-0.030662086,0.32623512
45,0.002272122,0.009549916,0.21225415
46,0.002273711,-0.08987427,0.17652297
47,0.002275292,-0.042353883,0.2790144
48,0.002276886,-0.100726716,0.3172503
49,0.002278541,0.016204296,0.4208264
50,0.002280227,0.07671374,0.33724672
51,0.002281963,-0.014012258,0.07985216
52,0.002283669,0.10429763,-0.023679938
53,0.002285286,-0.0144066755,-0.047922663
54,0.002286842,-0.11594057,0.01500883
55,0.002288415,0.13258278,0.0834834
56,0.002290001,0.036122255,0.05369578
57,0.002291578,-0.038305,0.035435166
58,0.002293147,0.026643328,-0.014240813
59,0.002294743,0.13004646,-0.08669364
60,0.002296375,-0.010854945,0.015948378
61,0.00229797,0.019224372,0.058201097
62,0.002299517,-0.04634853,0.06605649
63,0.002301068,-0.034716643,0.051566068
64,0.002302662,0.11312412,0.20982544
