,time,prediction,target
0,0.002200074,805.6274,715.6538
1,0.002201603,109.31721,830.74884
2,0.002203141,200.8671,168.82562
3,0.002204697,235.0923,93.00312
4,0.002206301,743.8057,549.71674
5,0.002207887,883.00726,559.4744
6,0.002209453,463.54807,467.25662
7,0.002211022,-57.344467,382.80258
8,0.00221263,-111.055145,-131.81792
9,0.002214236,-469.67764,-678.50696
10,0.002215837,-267.97263,-193.54378
11,0.002217412,-18.572704,153.1656
12,0.002218998,-119.632576,-399.96893
13,0.002220604,131.15907,-1.4139643
14,0.002222232,658.0368,648.02893
15,0.002223844,690.2907,650.0262
16,0.002225427,248.69965,257.9664
17,0.00222695,364.00598,87.56783
18,0.002228468,-282.8883,-258.26712
19,0.002230034,-837.9575,-665.65906
20,0.002231606,-201.45126,-771.3177
21,0.002233156,-822.0796,-968.1275
22,0.002234742,83.23046,-527.9153
23,0.002236358,333.2302,262.76578
24,0.002237961,531.1232,544.7948
25,0.002239559,1061.0806,1128.1067
26,0.002241175,366.19113,1015.2772
27,0.002242764,193.15517,856.458
28,0.002244336,831.2836,862.25433
29,0.002245947,837.0002,694.41943
30,0.002247575,-602.8957,-404.5497
31,0.002249224,-1254.8319,-1225.9181
32,0.002250836,-431.5348,-831.12244
33,0.002252395,-793.52295,-541.47864
34,0.002253906,-389.5388,-940.971
35,0.002255378,-1316.775,-1235.2982
36,0.002256828,-2265.3047,-1756.3411
37,0.002258298,-2843.0872,-2306.6404
38,0.002259814,-2763.9307,-2354.4517
39,0.002261363,-2412.0718,-2215.1611
40,0.002262882,-1730.4827,-1056.7914
41,0.002264405,-1235.0098,-254.57072
42,0.002265955,-877.8106,-717.45825
43,0.00226749,-821.5865,-707.42896
44,0.002269034,-163.97777,120.335266
45,0.002270573,-105.24173,238.17941
46,0.002272122,-270.569,-179.99693
47,0.002273711,-96.87734,-630.583
48,0.002275292,-228.19766,-344.99664
49,0.002276886,419.2099,526.6937
50,0.002278541,195.0183,615.8213
51,0.002280227,85.20685,44.996346
52,0.002281963,518.4051,358.48453
53,0.002283669,345.5161,1242.4366
54,0.002285286,1846.8966,1755.8516
55,0.002286842,1930.4221,2025.6951
56,0.002288415,1475.591,1128.5968
57,0.002290001,169.86026,-171.00436
58,0.002291578,55.839355,-455.9846
59,0.002293147,-35.384327,-209.09447
60,0.002294743,111.35241,-26.964144
61,0.002296375,-228.66266,-217.98769
62,0.00229797,-159.27357,95.6065
63,0.002299517,130.31352,187.34735
64,0.002301068,50.45467,211.09239
65,0.002302662,297.4097,473.60608
66,0.002304235,174.75798,355.85797
67,0.002305733,-331.3088,-282.10492
68,0.002307235,-689.19244,-755.81665
69,0.00230879,-980.63556,-951.4706
70,0.002310371,-732.6649,-669.1534
71,0.002311873,-357.78104,162.99287
72,0.002313364,171.4477,448.22153
73,0.002314878,189.1032,289.79315
74,0.002316401,126.01547,32.25438
75,0.002317943,-75.166504,-254.37201
76,0.002319475,13.056404,-138.30318
77,0.002320976,588.2958,635.8335
78,0.002322484,31.363615,982.48987
79,0.002324037,89.50302,801.6281
80,0.002325616,541.92017,298.16968
81,0.002327185,612.6226,240.87552
82,0.002328799,849.3244,465.29913
83,0.002330418,1811.0458,1665.7799
84,0.002332004,2079.7407,1973.1506
85,0.002333578,725.8082,1677.0448
86,0.002335141,1463.5189,1146.6881
87,0.002336718,889.3379,498.26526
88,0.002338301,931.8326,363.6747
89,0.002339856,534.507,551.4788
90,0.002341421,787.8414,626.76807
91,0.002343024,942.16205,726.5045
92,0.002344582,175.36887,958.62225
