,time,spline,prediction,target
0,0.002200367,-3693.6726,-3693.6726,-3693.6726
1,0.002202058,-1888.3008,-1888.3008,-329.5241
2,0.002203771,-613.9607,-613.9607,1764.2806
3,0.002205414,256.81186,256.81186,256.81186
4,0.002206975,918.0618,918.0618,1849.2494
5,0.002208506,1548.6617,1548.6617,4458.8823
6,0.002210057,2307.2493,665.09125,2307.2493
7,0.002211659,3274.1355,3274.1355,3179.9524
8,0.002213252,4125.8833,4125.8833,3050.0933
9,0.002214841,4486.3745,4486.3745,4486.3745
10,0.002216448,4107.4375,4107.4375,2823.6792
11,0.002218062,3285.5793,3285.5793,2337.4368
12,0.002219656,2482.6868,444.38992,2482.6868
13,0.002221222,2067.9792,2067.9792,3009.6243
14,0.002222794,2145.1838,2145.1838,2834.5308
15,0.002224331,2755.523,2755.523,2755.523
16,0.002225855,3826.6045,3826.6045,2855.7024
17,0.002227403,4872.013,4872.013,3417.812
18,0.00222895,5235.437,261.84967,5235.437
19,0.002230496,4457.196,4457.196,6210.8823
20,0.002232099,2723.766,2723.766,3992.8274
21,0.002233776,425.24152,425.24152,425.24152
22,0.002235436,-1795.7994,-1795.7994,-3238.2195
23,0.002237094,-3407.488,-3407.488,-3617.0085
24,0.002238718,-3866.4382,434.17505,-3866.4382
25,0.002240281,-3038.9067,-3038.9067,-2770.0632
26,0.002241803,-1852.8556,-1852.8556,-1174.571
27,0.00224333,-1339.9382,-1339.9382,-1339.9382
28,0.002244893,-2220.7083,-2220.7083,-2740.0242
29,0.002246442,-3682.1958,-3682.1958,-3352.8445
30,0.002247929,-4535.305,-72.08104,-4535.305
31,0.00224939,-4138.525,-4138.525,-3380.7976
32,0.002250885,-3082.192,-3082.192,-2233.157
33,0.002252457,-2322.235,-2322.235,-2322.235
34,0.002254101,-2728.2207,-2728.2207,-4159.493
35,0.002255695,-3651.8596,-3651.8596,-5455.899
36,0.002257252,-4116.399,-159.80954,-4116.399
37,0.002258785,-3484.1235,-3484.1235,-3914.0166
38,0.002260295,-2033.2831,-2033.2831,-3251.3523
39,0.002261837,-162.92253,-162.92253,-162.92253
40,0.002263393,1717.2338,1717.2338,2866.6243
41,0.00226496,3458.864,3458.864,4640.4214
42,0.002266521,4964.9214,-254.63242,4964.9214
43,0.002268074,6152.272,6152.272,5456.359
44,0.002269638,6918.5923,6918.5923,6647.538
45,0.002271202,7129.7104,7129.7104,7129.7104
46,0.002272763,6771.3267,6771.3267,7761.6084
47,0.002274323,6263.907,6263.907,7149.7964
48,0.002275877,6133.312,519.7842,6133.312
49,0.002277408,6680.9756,6680.9756,5435.952
50,0.002278937,7413.322,7413.322,6175.101
51,0.0022805,7643.906,7643.906,7643.906
52,0.002282093,6811.7373,6811.7373,7084.3506
